accident_id,latitude,longitude,state,zone_name,hour,day_of_week,weather,light_condition,traffic_density,road_type,speed_limit,vehicles_involved,injuries_count,fatalities_count,accident_severity,random_noise_column
A017921,21.125044,79.055264,Maharashtra,Nagpur,20,Mon,Rain,Darkness - lights lit,Medium,National Highway,120.0,2,2.0,1,Medium,-2.259455794808616
A017922,26.935134,75.815607,Rajasthan,Jaipur,11,Sat,Clear,Daylight,Medium,Rural Road,80.0,2,4.0,0,Medium,1.3654723301697118
A017923,17.374657,78.43735,Telangana,Hyderabad,21,Sat,,Darkness - lights lit,High,Urban Road,,2,1.0,0,Low,0.180107735884823
A017924,13.097213,80.315796,Tamil Nadu,Chennai,14,Wed,Rain,Daylight,Medium,State Highway,100.0,2,3.0,1,High,-0.14523031315698
A017925,25.610734,85.134592,Bihar,Patna,19,Sat,Clear,Darkness - lights lit,Medium,Urban Road,,2,3.0,0,Low,-0.31458723688828927
A017926,22.714812,75.844681,Madhya Pradesh,Indore,23,Fri,Clear,Darkness - lights lit,High,Rural Road,40.0,2,0.0,0,Medium,0.7519164980607629
A017927,15.033196,94.318859,Various,Rural Area,20,Sun,Rain,Darkness - lights lit,,Rural Road,40.0,1,0.0,0,Low,-0.7160199105143528
A017928,13.091409,80.255263,Tamil Nadu,Chennai,9,Sat,Clear,Daylight,Low,Rural Road,80.0,2,3.0,1,Medium,1.9934522033126936
A017929,30.242378,69.220225,Various,Rural Area,5,Mon,Clear,Darkness - lights lit,Low,Urban Road,40.0,2,1.0,0,Low,0.10927421110861135
A017930,26.155453,94.582278,Various,Rural Area,10,Mon,Clear,Daylight,Low,urban road,50.0,2,5.0,0,High,0.22339657988469638
A017931,12.955533,77.605457,Karnataka,Bengaluru,0,Sat,Clear,Darkness - lights lit,Medium,State Highway,60.0,1,2.0,0,Medium,0.8143003083536435
A017932,17.707938,83.219619,Andhra Pradesh,Visakhapatnam,22,Sun,Rain,Darkness - lights lit,High,Urban Road,50.0,2,1.0,0,Low,-1.6944644662673196
A017933,19.044633,72.87962,Maharashtra,Mumbai,6,Mon,Clear,Daylight,Medium,State Highway,80.0,1,1.0,0,Medium,1.7679299223484601
A017934,21.171523,72.826234,Gujarat,Surat,7,Fri,Rain,Daylight,High,Urban Road,30.0,2,2.0,0,Medium,0.21139860995654883
A017935,26.912067,80.947606,Uttar Pradesh,Lucknow,12,Thu,clear,Daylight,Low,Urban Road,50.0,5,1.0,0,Low,0.08458448846572314
A017936,26.869959,80.917966,Uttar Pradesh,Lucknow,15,Wed,,Daylight,High,National Highway,120.0,2,2.0,0,High,-1.8633379518188258
A017937,27.828511,76.091642,Delhi,Jaipur-Delhi Corridor,4,Sat,Clear,Darkness - lights lit,Medium,State Highway,100.0,5,7.0,0,High,-1.0094751976555434
A017938,12.967551,77.584071,Karnataka,Bengaluru,18,Wed,Rain,Darkness - lights lit,Medium,State Highway,60.0,3,3.0,0,High,0.9700914912052386
A017939,8.394459,85.011341,Various,Rural Area,22,Fri,Overcast,Darkness - lights lit,Low,Urban Road,30.0,2,4.0,2,High,-0.7880412034543813
A017940,28.154901,75.837035,Punjab,Ludhiana-Jaipur Corridor,18,Thu,Clear,Darkness - lights lit,Low,Rural Road,80.0,4,3.0,0,High,0.8999078988993218
A017941,22.341477,73.192101,Gujarat,Vadodara,4,Mon,Rain,Darkness - lights lit,High,National Highway,120.0,5,0.0,0,Medium,-0.488491280899893
A017942,13.006164,77.590843,Karnataka,Bengaluru,17,Fri,Clear,Daylight,Medium,,120.0,2,0.0,0,Medium,-0.17930103416045448
A017943,17.383159,78.485848,Telangana,Hyderabad,18,Thu,Clear,Darkness - lights lit,High,,100.0,3,0.0,0,Medium,0.8998260800547401
A017944,11.101757,86.214042,Various,Rural Area,5,Fri,Rain,Darkness - lights lit,Low,Urban Road,30.0,2,0.0,0,Low,-0.7682535351468617
A017945,19.082316,72.899756,Maharashtra,Mumbai,12,Fri,Rain,Daylight,Medium,Urban Road,50.0,2,1.0,0,Low,-1.4328638537316913
A017946,25.558889,85.126017,Bihar,Patna,20,Sat,Clear,Darkness - lights lit,Low,,40.0,1,0.0,0,Low,0.47443246797269706
A017947,25.349441,80.275416,Bihar,Patna-Thane Corridor,9,Sun,Clear,Daylight,Low,Urban Road,40.0,1,2.0,0,Medium,-0.38487866199044096
A017948,29.099551,74.275402,Various,Rural Area,2,Wed,Clear,Darkness - lights lit,Low,National Highway,80.0,1,3.0,1,Medium,0.38263279863267585
A017949,26.982641,79.660148,Punjab,Patna-Ludhiana Corridor,22,Mon,Rain,Darkness - lights lit,Low,Urban Road,30.0,4,1.0,0,Medium,0.31280622985138984
A017950,17.154461,95.397214,Various,Rural Area,0,Thu,Rain,Darkness - lights lit,Low,Urban Road,40.0,2,1.0,0,Medium,1.8137867930516998
A017951,23.583866,78.687587,West Bengal,Kolkata-Jaipur Corridor,15,Mon,Rain,Daylight,,State Highway,80.0,4,8.0,0,High,0.5893570774829581
A017952,22.725822,75.8193,Madhya Pradesh,Indore,21,Mon,Rain,Darkness - lights lit,Medium,Urban Road,50.0,4,0.0,0,Medium,0.8481617616796827
A017953,19.099758,72.868769,Maharashtra,Mumbai,19,Wed,Fog,Darkness - lights lit,High,Rural Road,80.0,3,5.0,2,High,0.5388290785628891
A017954,20.191333,76.523602,Maharashtra,Thane-Bhopal Corridor,19,Wed,,Darkness - lights lit,Medium,National Highway,120.0,4,6.0,2,High,0.04424088322026516
A017955,33.256781,88.429942,Various,Rural Area,21,Mon,Rain,Darkness - lights lit,Low,Rural Road,60.0,5,,0,High,-1.2888698159271028
A017956,29.571336,75.862389,Madhya Pradesh,Ludhiana-Indore Corridor,9,Sat,Rain,Daylight,Medium,National Highway,120.0,1,,0,Medium,-1.642309620585894
A017957,22.307839,73.210747,Gujarat,Vadodara,18,Sat,Clear,Darkness - lights lit,Medium,National Highway,100.0,1,4.0,1,High,-0.47276564000862153
A017958,22.687315,75.832377,Madhya Pradesh,Indore,22,Tue,Clear,Darkness - lights lit,Medium,State Highway,80.0,3,1.0,0,Medium,0.9613773389804082
A017959,19.081835,72.905688,Maharashtra,Mumbai,21,Mon,Fog,Darkness - lights lit,Medium,Urban Road,30.0,1,2.0,0,Medium,0.675414842375465
A017960,28.767177,77.061115,Delhi,Delhi,15,Tue,Rain,Daylight,Medium,National Highway,80.0,4,1.0,0,High,1.6606569420351867
A017961,23.291903,77.374562,Madhya Pradesh,Bhopal,5,Mon,Dust,Darkness - lights lit,High,Urban Road,50.0,3,,0,Low,-0.8343930203423588
A017962,15.248655,68.779542,Various,Rural Area,2,Sun,Clear,Darkness - lights lit,Low,Urban Road,50.0,2,1.0,0,Medium,1.9064291921044485
A017963,25.58894,85.156828,Bihar,Patna,18,Mon,Clear,Darkness - lights lit,High,Rural Road,60.0,3,2.0,0,Low,-0.4080220490182141
A017964,28.139106,84.418056,Various,Rural Area,20,Wed,Clear,Darkness - lights lit,High,Urban Road,50.0,2,0.0,0,Low,-0.6204994398367076
A017965,27.702811,81.56329,Various,Rural Area,20,Fri,Clear,Darkness - lights lit,Medium,National Highway,120.0,4,5.0,0,High,-0.49097527667970187
A017966,25.614467,85.102932,Bihar,Patna,14,Tue,Rain,Daylight,Low,Rural Road,40.0,3,4.0,0,High,0.4293355627315461
A017967,26.887016,80.922916,Uttar Pradesh,Lucknow,16,Fri,Clear,Daylight,Low,Urban Road,40.0,2,1.0,0,Low,-0.4681836635868148
A017968,21.191266,72.813505,Gujarat,Surat,18,Thu,Fog,Darkness - lights lit,Medium,National Highway,100.0,2,2.0,0,Medium,0.01509195785919145
A017969,20.260722,76.410351,Rajasthan,Chennai-Jaipur Corridor,8,Sun,Overcast,Daylight,High,Rural Road,80.0,3,1.0,0,Low,-0.6948666839443141
A017970,17.72314,77.385995,Telangana,Pune-Hyderabad Corridor,9,Mon,Clear,Daylight,Low,Urban Road,50.0,5,6.0,0,High,-0.35268162677171916
A017971,28.31753,95.31241,Various,Rural Area,23,Fri,Clear,Darkness - lights lit,Medium,Urban Road,30.0,2,2.0,1,Low,-1.5837442181917694
A017972,12.958234,77.644101,Karnataka,Bengaluru,14,Mon,Clear,Daylight,Medium,Urban Road,30.0,1,1.0,0,Low,1.2624217424184934
A017973,17.623479,83.197965,Andhra Pradesh,Visakhapatnam,19,Tue,Rain,Darkness - lights lit,Medium,Rural Road,40.0,2,3.0,0,High,2.3758278013030902
A017974,26.880652,75.832789,Rajasthan,Jaipur,18,Fri,Clear,Darkness - lights lit,Medium,Urban Road,30.0,1,1.0,0,Low,-0.7952557070711952
A017975,22.571792,88.355545,West Bengal,Kolkata,2,Thu,Dust,Darkness - lights lit,,Rural Road,60.0,1,1.0,0,Low,1.0076288688113242
A017976,22.703452,75.826373,Madhya Pradesh,Indore,8,Mon,Clear,Daylight,Medium,,50.0,6,4.0,0,High,0.17827989004183825
A017977,21.20852,79.116854,Maharashtra,Nagpur,15,Fri,Clear,Daylight,Medium,National Highway,100.0,3,4.0,0,High,1.5570974579539507
A017978,17.415753,78.481078,Telangana,Hyderabad,18,Thu,Clear,Darkness - lights lit,,State Highway,100.0,6,5.0,1,High,0.17328632409771683
A017979,17.412749,78.456785,Telangana,Hyderabad,1,Tue,,Darkness - lights lit,Low,National Highway,120.0,2,1.0,0,Medium,-0.4519340026713284
A017980,28.350998,75.917244,Punjab,Bhopal-Ludhiana Corridor,8,Tue,Clear,Daylight,high,National Highway,120.0,1,2.0,0,Medium,0.7274028341397166
A017981,26.901126,75.765667,Rajasthan,Jaipur,19,Wed,Fog,Darkness - lights lit,High,Urban Road,50.0,2,6.0,0,High,-0.387159528621369
A017982,17.390812,78.464668,Telangana,Hyderabad,15,Mon,Clear,Daylight,Low,Urban Road,30.0,2,2.0,0,Low,-0.9945807221812112
A017983,19.228501,72.936299,Maharashtra,Thane,1,Sat,Rain,Darkness - lights lit,Medium,urban road,30.0,3,2.0,0,High,-1.9331114351797447
A017984,13.071745,80.269069,Tamil Nadu,Chennai,4,Mon,Rain,Darkness - lights lit,Low,Rural Road,60.0,4,1.0,1,High,-0.5049352332933654
A017985,21.847423,78.892823,Madhya Pradesh,Nagpur-Indore Corridor,23,Fri,clear,Darkness - lights lit,High,National Highway,100.0,2,5.0,0,Medium,-2.1205938552661103
A017986,18.546969,78.483827,Tamil Nadu,Chennai-Bhopal Corridor,3,Tue,Clear,Darkness - lights lit,Low,Urban Road,50.0,3,0.0,0,Low,0.7617101708555911
A017987,16.156055848862135,100.52793702714919,Tamil Nadu,Coimbatore,2,Sun,Clear,Darkness - lights lit,Medium,National Highway,,3,3.0,1,High,0.32958900963981436
A017988,23.259504,77.412305,Madhya Pradesh,Bhopal,22,Sun,Clear,Darkness - lights lit,Medium,National Highway,80.0,4,1.0,0,Low,0.06848018001671355
A017989,17.404671,78.525294,Telangana,Hyderabad,5,Tue,Rain,Darkness - lights lit,Medium,State Highway,80.0,3,,0,High,0.29411771805594394
A017990,23.253152,77.441438,Madhya Pradesh,Bhopal,8,Mon,Rain,Daylight,Medium,State Highway,100.0,1,4.0,0,Medium,0.2579009829742832
A017991,18.542633,73.832262,Maharashtra,Pune,18,Fri,,Darkness - lights lit,High,Urban Road,40.0,4,1.0,0,Low,1.7800259312104167
A017992,8.51865,87.565483,Various,Rural Area,10,Tue,Clear,Daylight,,National Highway,80.0,3,3.0,0,High,-1.4187869741590982
A017993,21.217247,72.798378,Gujarat,Surat,18,Wed,Clear,Darkness - lights lit,High,State Highway,60.0,2,2.0,0,Medium,-1.2054613181532003
A017994,21.133994,79.144258,Maharashtra,Nagpur,7,Tue,Clear,Daylight,Medium,National Highway,120.0,3,8.0,1,High,-1.2097904274906595
A017995,23.010058,72.532116,Gujarat,Ahmedabad,17,Tue,Fog,Daylight,High,National Highway,100.0,4,8.0,0,High,0.526049793667832
A017996,23.056846,72.584757,Gujarat,Ahmedabad,7,Wed,Clear,Daylight,Medium,State Highway,100.0,3,3.0,0,High,0.5525447744129749
A017997,22.557733,88.327434,West Bengal,Kolkata,19,Mon,Overcast,Darkness - lights lit,Low,Urban Road,50.0,1,1.0,0,Low,-0.027626834786353353
A017998,18.485277,73.859117,Maharashtra,Pune,19,Fri,Fog,Darkness - lights lit,High,National Highway,100.0,4,1.0,0,Medium,1.4903318335765077
A017999,22.704794,75.831601,Madhya Pradesh,Indore,5,Sun,Rain,Darkness - lights lit,Low,Rural Road,80.0,3,1.0,0,Medium,0.6210183245538485
A018000,25.655037,85.103356,Bihar,Patna,9,Wed,Clear,Daylight,High,National Highway,100.0,3,2.0,0,Medium,-1.0609909787528204
A018001,17.359262,78.506749,Telangana,Hyderabad,20,Fri,Rain,Darkness - lights lit,Medium,Rural Road,40.0,1,2.0,0,Medium,0.15130653753481912
A018002,22.713684,75.853786,Madhya Pradesh,Indore,9,Tue,,Daylight,Medium,National Highway,80.0,1,5.0,0,Medium,0.08916402301932892
A018003,23.22897,77.361751,Madhya Pradesh,Bhopal,14,Mon,Overcast,Daylight,High,Urban Road,30.0,2,0.0,0,Low,0.2271365164342771
A018004,26.396889,76.634031,Rajasthan,Patna-Jaipur Corridor,22,Sun,Rain,Darkness - lights lit,Medium,State Highway,80.0,2,0.0,0,Low,1.4657007344125348
A018005,22.08127,75.868554,Delhi,Thane-Delhi Corridor,19,Sun,Fog,Darkness - lights lit,,Rural Road,80.0,1,4.0,0,High,0.06175355174726619
A018006,17.365581,78.491479,Telangana,Hyderabad,3,Fri,,Darkness - lights lit,Medium,State Highway,80.0,3,4.0,0,Medium,1.3440429934309308
A018007,28.762021,77.102817,Delhi,Delhi,20,Thu,Clear,Darkness - lights lit,Medium,Urban Road,50.0,1,3.0,0,High,-1.349988117188821
A018008,10.998041,76.903387,Tamil Nadu,Coimbatore,10,Tue,Fog,Daylight,high,National Highway,120.0,3,1.0,0,Medium,0.6501589328188008
A018009,12.209302,94.398968,Various,Rural Area,11,Thu,Clear,Daylight,Low,State Highway,,4,1.0,0,Low,0.7091177853840025
A018010,23.288728,77.461866,Madhya Pradesh,Bhopal,21,Sat,Clear,Darkness - lights lit,Low,Urban Road,40.0,2,0.0,0,Low,0.577073393002118
A018011,19.223679,72.967361,Maharashtra,Thane,12,Thu,Rain,Daylight,High,State Highway,100.0,2,,0,High,0.13064556409842729
A018012,17.364735,78.488551,Telangana,Hyderabad,19,Fri,Rain,Darkness - lights lit,Medium,State Highway,60.0,3,3.0,0,Medium,-1.227271672419539
A018013,21.153233,72.860277,Gujarat,Surat,21,Mon,Clear,Darkness - lights lit,Medium,National Highway,100.0,3,,1,High,-1.5475833388094675
A018014,28.049927,84.531001,Various,Rural Area,20,Sun,Clear,Darkness - lights lit,Low,Rural Road,40.0,3,0.0,0,Low,0.2982582469658063
A018015,21.92589,73.410847,Maharashtra,Bhopal-Thane Corridor,19,Sat,clear,Darkness - lights lit,Low,Rural Road,40.0,1,8.0,0,High,-0.20095462548007362
A018016,17.655007,83.262527,Andhra Pradesh,Visakhapatnam,15,Mon,Clear,Daylight,Medium,Urban Road,50.0,1,3.0,0,Medium,-0.6692613826909944
A018017,28.714472,77.131972,Delhi,Delhi,21,Wed,Rain,Darkness - lights lit,High,State Highway,80.0,1,1.0,0,High,-1.098851352965445
A018018,11.018054,76.925606,Tamil Nadu,Coimbatore,18,Tue,Clear,Darkness - lights lit,High,State Highway,100.0,4,3.0,1,Medium,-0.3164288182343558
A018019,22.623511,88.337348,West Bengal,Kolkata,21,Thu,Clear,Darkness - lights lit,Medium,National Highway,80.0,3,2.0,0,Medium,-0.8081117741240411
A018020,15.413819,85.372254,Various,Rural Area,19,Sun,Clear,Darkness - lights lit,Low,State Highway,60.0,2,0.0,0,Low,-1.2417500417243008
A018021,12.975061,77.626972,Karnataka,Bengaluru,21,Thu,clear,Darkness - lights lit,Medium,Urban Road,40.0,4,4.0,1,High,1.3906154691534383
A018022,23.233045,77.371551,Madhya Pradesh,Bhopal,14,Sun,Clear,Daylight,Medium,National Highway,80.0,2,2.0,0,Medium,-1.4073502589332334
A018023,13.013883,77.598429,Karnataka,Bengaluru,6,Mon,Rain,Daylight,Medium,National Highway,100.0,1,1.0,0,Medium,-0.29933904874034056
A018024,18.506436,73.871384,Maharashtra,Pune,18,Sun,Fog,Darkness - lights lit,High,National Highway,80.0,1,1.0,0,Medium,-0.6603143150345715
A018025,21.250641,72.822313,Gujarat,Surat,1,Sat,Clear,Darkness - lights lit,Low,National Highway,80.0,2,1.0,0,Low,0.3745493405413617
A018026,18.510949,73.895252,Maharashtra,Pune,18,Sun,Rain,Darkness - lights lit,High,State Highway,80.0,4,0.0,0,Medium,0.7193237570066432
A018027,13.140715,80.257145,Tamil Nadu,Chennai,6,Sun,Clear,Daylight,Low,,60.0,1,0.0,0,Low,0.02031848868148045
A018028,22.644656,74.963335,Madhya Pradesh,Surat-Indore Corridor,7,Sun,Clear,Daylight,Low,State Highway,80.0,1,0.0,0,Low,-0.675158887518304
A018029,10.917269,76.940133,Tamil Nadu,Coimbatore,20,Fri,Clear,Darkness - lights lit,Medium,,50.0,1,0.0,0,Low,1.4046140624293733
A018030,25.5792,85.086583,Bihar,Patna,12,Tue,Fog,Daylight,Medium,Urban Road,,4,4.0,0,Medium,-0.8437707286904101
A018031,22.728102,75.834955,Madhya Pradesh,Indore,18,Mon,clear,Darkness - lights lit,High,Urban Road,30.0,1,1.0,0,Low,-1.1231543425590809
A018032,21.177937,72.787336,Gujarat,Surat,22,Fri,Clear,Darkness - lights lit,Medium,State Highway,100.0,2,3.0,0,Medium,-1.085685066403914
A018033,10.990668,76.945965,Tamil Nadu,Coimbatore,4,Thu,Clear,Darkness - lights lit,Medium,Urban Road,30.0,3,0.0,0,Low,1.1115787479474315
A018034,19.249156,72.909235,Maharashtra,Thane-Mumbai Corridor,7,Tue,Clear,Daylight,Medium,Urban Road,50.0,1,0.0,0,Low,0.14134836056207717
A018035,17.37163,78.509677,Telangana,Hyderabad,21,Fri,Clear,Darkness - lights lit,High,,120.0,2,4.0,0,High,-1.1130864964300344
A018036,11.860546,77.469059,Tamil Nadu,Coimbatore-Bengaluru Corridor,18,Sat,Dust,Darkness - lights lit,Medium,Urban Road,30.0,1,0.0,0,Low,-2.431320449758523
A018037,23.079333,72.570231,Gujarat,Ahmedabad,21,Sat,Rain,Darkness - lights lit,High,State Highway,,4,6.0,1,High,-0.003603361928506052
A018038,17.624073,83.203651,Andhra Pradesh,Visakhapatnam,7,Sun,Clear,Daylight,Medium,Urban Road,40.0,3,0.0,0,Low,0.033185509103539804
A018039,21.125467,72.860404,Gujarat,Surat,7,Sat,Clear,Daylight,Medium,Rural Road,,2,0.0,0,Low,-0.09525812561432259
A018040,23.25612,77.420829,Madhya Pradesh,Bhopal,3,Sun,Clear,Darkness - lights lit,Medium,State Highway,60.0,2,1.0,0,Medium,-0.7168318044041992
A018041,25.297433,83.032563,Various,Rural Area,14,Sun,Dust,Daylight,Low,Urban Road,50.0,3,,0,Low,-0.8186861056689635
A018042,22.701401,75.841899,Madhya Pradesh,Indore,15,Sun,Clear,Daylight,Medium,Urban Road,40.0,3,1.0,0,Low,0.23357340427911752
A018043,26.904846,75.826393,Rajasthan,Jaipur,16,Sun,Clear,Daylight,Medium,State Highway,80.0,3,1.0,0,Medium,0.506473784363377
A018044,21.152239,79.105256,Maharashtra,Nagpur,8,Mon,Rain,Daylight,High,Rural Road,40.0,2,2.0,1,High,0.2183675519760549
A018045,21.122068,79.061632,Maharashtra,Nagpur,8,Thu,Dust,Daylight,High,Urban Road,30.0,2,0.0,0,Low,-0.5441973157126019
A018046,17.40505,78.514792,Telangana,Hyderabad,9,Tue,Rain,Daylight,High,Rural Road,40.0,5,1.0,0,Low,-0.32936453943197846
A018047,11.023223,76.957603,Tamil Nadu,Coimbatore,1,Sat,clear,Darkness - lights lit,Medium,Rural Road,40.0,2,2.0,0,Low,-0.0464911337373101
A018048,26.936964,75.820821,Rajasthan,Jaipur,16,Sun,Dust,Daylight,Low,State Highway,80.0,5,5.0,0,High,-0.20354191299465277
A018049,26.929919,75.80477,Rajasthan,Jaipur,23,Sat,Overcast,Darkness - lights lit,High,Rural Road,60.0,1,1.0,0,High,-0.6552466997467364
A018050,22.564206,88.350609,West Bengal,Kolkata,2,Fri,Clear,Darkness - lights lit,High,Rural Road,80.0,2,0.0,0,Low,-0.5307760990945655
A018051,17.694825,83.302124,Andhra Pradesh,Visakhapatnam,12,Mon,Fog,Daylight,High,State Highway,60.0,2,2.0,0,Medium,-0.7454263305323736
A018052,19.171929,72.96061,Maharashtra,Thane,10,Mon,Rain,Daylight,Low,National Highway,100.0,2,,1,High,1.056744893812921
A018053,12.952516,77.539697,Karnataka,Bengaluru,16,Fri,Fog,Daylight,Low,National Highway,120.0,3,1.0,0,Low,-0.19231602240679113
A018054,17.722094,83.212594,Andhra Pradesh,Visakhapatnam,18,Mon,Clear,Darkness - lights lit,High,Urban Road,50.0,3,2.0,0,High,0.5104308684358347
A018055,25.585666,85.123963,Bihar,Patna,16,Fri,Clear,Daylight,Low,Urban Road,50.0,1,1.0,0,Low,0.5320216310740074
A018056,24.450423,75.171561,Rajasthan,Pune-Jaipur Corridor,22,Mon,Clear,Darkness - lights lit,High,Urban Road,30.0,2,2.0,0,Low,-0.20250877933365172
A018057,17.713664,83.247143,Andhra Pradesh,Visakhapatnam,19,Sat,Clear,Darkness - lights lit,High,National Highway,120.0,3,0.0,0,Medium,0.5487143230709978
A018058,18.502991,73.861343,Maharashtra,Pune,1,Fri,Rain,Darkness - lights lit,Medium,State Highway,100.0,1,5.0,0,High,-0.05991316770606776
A018059,22.594601,88.370199,West Bengal,Kolkata,7,Fri,Rain,Daylight,Low,Urban Road,30.0,2,3.0,0,High,-0.34356272834612167
A018060,12.994687,77.57778,Karnataka,Bengaluru,13,Thu,Clear,Daylight,Medium,Rural Road,,3,7.0,0,High,0.8766577500071375
A018061,20.568958,73.026694,Maharashtra,Vadodara-Thane Corridor,19,Mon,Clear,Darkness - lights lit,Low,National Highway,100.0,2,4.0,0,High,-0.674949344312135
A018062,17.317447,78.523202,Telangana,Hyderabad,14,Thu,Clear,Daylight,,Rural Road,80.0,1,5.0,0,High,-0.22052082874495202
A018063,23.287557,77.435055,Madhya Pradesh,Bhopal,18,Sat,Rain,Darkness - lights lit,High,National Highway,100.0,3,4.0,0,Medium,0.6100005979396245
A018064,18.465796,78.859987,Tamil Nadu,Chennai-Delhi Corridor,18,Thu,Clear,Darkness - lights lit,Low,Urban Road,50.0,2,4.0,0,High,1.1519698748184153
A018065,18.513032,73.85576,Maharashtra,Pune,8,Sat,Rain,Daylight,High,Urban Road,30.0,5,0.0,0,Low,0.21767965374624343
A018066,23.239727,77.437639,Madhya Pradesh,Bhopal,11,Thu,Fog,Daylight,Low,Urban Road,,3,4.0,1,High,1.0075116489341038
A018067,21.549096,84.452358,Maharashtra,Nagpur-Patna Corridor,12,Wed,Rain,Daylight,,Urban Road,50.0,3,5.0,1,High,-0.9290704424332805
A018068,28.714214,77.083145,Delhi,Delhi,8,Sat,Clear,Daylight,Medium,Urban Road,50.0,1,5.0,0,Medium,1.2018749776782454
A018069,17.696377,83.264434,Andhra Pradesh,Visakhapatnam,14,Fri,Clear,Daylight,High,Rural Road,60.0,1,5.0,0,High,-0.35140243539069665
A018070,13.246226,92.31884,Various,Rural Area,19,Mon,Clear,Darkness - lights lit,Low,State Highway,60.0,1,1.0,0,Medium,-1.5977306348169926
A018071,18.506361,73.87485,Maharashtra,Pune,9,Wed,Rain,Daylight,Medium,Urban Road,30.0,2,1.0,0,Medium,-0.8150060960767634
A018072,11.071211,76.954384,Tamil Nadu,Coimbatore,10,Fri,Clear,Daylight,Medium,State Highway,100.0,4,7.0,1,High,-1.12903718880975
A018073,30.85783,75.859641,Punjab,Ludhiana,6,Fri,Clear,Daylight,High,State Highway,100.0,3,3.0,1,High,0.21931127002674086
A018074,19.042922,72.880046,Maharashtra,Mumbai,9,Sat,Rain,Daylight,Medium,Urban Road,50.0,5,1.0,0,Low,0.9628426367663522
A018075,19.265811,72.980871,Maharashtra,Thane,16,Sun,Dust,Daylight,,Urban Road,50.0,2,1.0,0,Medium,0.18443731387910026
A018076,17.666316,83.250309,Andhra Pradesh,Visakhapatnam,22,Sun,Rain,Darkness - lights lit,Medium,State Highway,60.0,3,4.0,0,High,-0.5055537705238761
A018077,19.207041,72.927307,Maharashtra,Thane,2,Mon,,Darkness - lights lit,Medium,Rural Road,40.0,3,0.0,0,Low,0.9082399648079776
A018078,19.983498,72.862289,Maharashtra,Mumbai-Surat Corridor,21,Wed,Rain,Darkness - lights lit,Medium,,100.0,3,2.0,0,Medium,1.517067857454233
A018079,17.422198,78.494314,Telangana,Hyderabad,8,Tue,Clear,Daylight,High,National Highway,120.0,4,,0,Medium,0.5619949116482722
A018080,17.639168,83.195195,Andhra Pradesh,Visakhapatnam,10,Mon,Clear,Daylight,Medium,Urban Road,,3,0.0,0,Low,-1.641105505325179
A018081,25.602804,85.146282,Bihar,Patna,12,Fri,Clear,Daylight,Medium,Urban Road,30.0,2,2.0,0,Low,0.8057663352954643
A018082,19.186358,73.017648,Maharashtra,Thane,21,Sat,Clear,Darkness - lights lit,Medium,Rural Road,60.0,6,2.0,0,Medium,1.0769576387738697
A018083,48.97720201305195,80.60745104908425,Tamil Nadu,Coimbatore,17,Sat,Rain,Daylight,Medium,National Highway,120.0,3,2.0,0,High,0.7610417357993129
A018084,26.865513,80.915205,Uttar Pradesh,Lucknow,17,Wed,Rain,Daylight,,National Highway,100.0,3,,0,Medium,0.8502001129368659
A018085,20.587337,75.19222,Maharashtra,Pune-Indore Corridor,7,Sun,,Daylight,High,National Highway,80.0,3,0.0,1,Medium,0.581956407159838
A018086,18.527518,73.83878,Maharashtra,Pune,7,Tue,Rain,Daylight,Medium,National Highway,100.0,3,4.0,0,Medium,0.8216017113278676
A018087,22.755048,75.823248,Madhya Pradesh,Indore,20,Thu,Clear,Darkness - lights lit,,National Highway,,2,1.0,0,Medium,0.1609664049280084
A018088,18.546538,73.858482,Maharashtra,Pune,5,Sun,Clear,Darkness - lights lit,Medium,National Highway,120.0,3,3.0,0,High,-0.39547034441848594
A018089,12.07704,82.103959,Various,Rural Area,17,Sun,Clear,Daylight,Low,National Highway,80.0,3,4.0,0,High,1.513374821620823
A018090,12.920736,77.620466,Karnataka,Bengaluru,18,Sat,Clear,Darkness - lights lit,High,State Highway,100.0,2,1.0,0,Medium,-2.1942938018022016
A018091,12.921348,77.559113,Karnataka,Bengaluru,7,Sat,Clear,Daylight,Low,National Highway,120.0,3,4.0,0,Medium,-0.7057557651021066
A018092,28.725601,77.097393,Delhi,Delhi,18,Sun,,Darkness - lights lit,Medium,State Highway,,2,0.0,0,Medium,-1.5795279590093594
A018093,23.03653,72.527557,Gujarat,Ahmedabad,22,Fri,Clear,Darkness - lights lit,Medium,State Highway,80.0,2,0.0,0,Low,0.3221918265568061
A018094,23.045527,72.58641,Gujarat,Ahmedabad,23,Mon,,Darkness - lights lit,Medium,,50.0,1,1.0,0,Low,0.7030305779116294
A018095,22.627781,75.867611,Gujarat,Indore-Vadodara Corridor,14,Wed,Clear,Daylight,Low,Rural Road,60.0,2,2.0,0,Medium,0.18484999167637634
A018096,19.184198,73.000164,Maharashtra,Thane,17,Sat,Clear,Daylight,High,Urban Road,40.0,2,1.0,0,Low,-1.2639955755589785
A018097,17.372378,78.488505,Telangana,Hyderabad,20,Mon,Clear,Darkness - lights lit,Low,Urban Road,50.0,2,,0,High,-0.021465859312505164
A018098,13.096764,80.254286,Tamil Nadu,Chennai,19,Fri,Rain,Darkness - lights lit,Medium,National Highway,80.0,4,1.0,0,Medium,-0.2984115193539531
